countrycode,year,rgdpo,pop,hc,cn,region
RUS,1957,,,,,Europe & Central Asia
RUS,1958,,,,,Europe & Central Asia
RUS,1959,,,,,Europe & Central Asia
RUS,1960,,,,,Europe & Central Asia
RUS,1961,,,,,Europe & Central Asia
RUS,1962,,,,,Europe & Central Asia
RUS,1963,,,,,Europe & Central Asia
RUS,1964,,,,,Europe & Central Asia
RUS,1965,,,,,Europe & Central Asia
RUS,1966,,,,,Europe & Central Asia
RUS,1967,,,,,Europe & Central Asia
RUS,1968,,,,,Europe & Central Asia
RUS,1969,,,,,Europe & Central Asia
RUS,1970,,,,,Europe & Central Asia
RUS,1971,,,,,Europe & Central Asia
RUS,1972,,,,,Europe & Central Asia
RUS,1973,,,,,Europe & Central Asia
RUS,1974,,,,,Europe & Central Asia
RUS,1975,,,,,Europe & Central Asia
RUS,1976,,,,,Europe & Central Asia
RUS,1977,,,,,Europe & Central Asia
RUS,1978,,,,,Europe & Central Asia
RUS,1979,,,,,Europe & Central Asia
RUS,1980,,,,,Europe & Central Asia
RUS,1981,,,,,Europe & Central Asia
RUS,1982,,,,,Europe & Central Asia
RUS,1983,,,,,Europe & Central Asia
RUS,1984,,,,,Europe & Central Asia
RUS,1985,,,,,Europe & Central Asia
RUS,1986,,,,,Europe & Central Asia
RUS,1987,,,,,Europe & Central Asia
RUS,1988,,,,,Europe & Central Asia
RUS,1989,,,,,Europe & Central Asia
RUS,1990,2493859.5,147.531561,2.7233734,14899058,Europe & Central Asia
RUS,1991,2438441.3,147.995593,2.7559056,15411326,Europe & Central Asia
RUS,1992,2254152.3,148.268581,2.7888267,15435303,Europe & Central Asia
RUS,1993,1934672,148.37358,2.8221409,15296944,Europe & Central Asia
RUS,1994,1645076.4,148.349441,2.8558531,15053947,Europe & Central Asia
RUS,1995,1542873,148.227466,2.8899679,14809888,Europe & Central Asia
RUS,1996,1507701.3,148.020847,2.9435623,14600394,Europe & Central Asia
RUS,1997,1465640,147.730019,2.9981508,13970656,Europe & Central Asia
RUS,1998,1329591.9,147.360604,3.0537515,13376811,Europe & Central Asia
RUS,1999,1277745.9,146.915915,3.1103835,12678079,Europe & Central Asia
RUS,2000,1445962.9,146.404903,3.1680655,11794515,Europe & Central Asia
RUS,2001,1482249.5,145.830721,3.1798532,11015860,Europe & Central Asia
RUS,2002,1515788.4,145.2157,3.1916845,10395212,Europe & Central Asia
RUS,2003,1667651,144.610882,3.2035599,10698791,Europe & Central Asia
RUS,2004,1883161.9,144.080643,3.2154794,11078314,Europe & Central Asia
RUS,2005,2166315,143.672116,3.2274435,11525772,Europe & Central Asia
RUS,2006,2536100,143.403256,3.2414486,12420202,Europe & Central Asia
RUS,2007,2983108.5,143.266212,3.2555146,13363214,Europe & Central Asia
RUS,2008,3425707.5,143.248764,3.2696419,14336653,Europe & Central Asia
RUS,2009,3053677.8,143.326913,3.2838302,14483429,Europe & Central Asia
RUS,2010,3468686.3,143.479274,3.29808,14651546,Europe & Central Asia
RUS,2011,3970287,143.703025,3.3126299,14850185,Europe & Central Asia
RUS,2012,4283519.5,143.993892,3.3273253,15563808,Europe & Central Asia
RUS,2013,4245878,144.325449,3.3421671,16298533,Europe & Central Asia
RUS,2014,4074533.8,144.664841,3.3571579,17092118,Europe & Central Asia
RUS,2015,3666054,144.985057,3.3722992,18390230,Europe & Central Asia
RUS,2016,3655025.3,145.275383,3.3875928,18726002,Europe & Central Asia
RUS,2017,3899889.3,145.530082,3.4030409,19270074,Europe & Central Asia
RUS,2018,4131929.3,145.734038,3.4186451,19335736,Europe & Central Asia
RUS,2019,4161194.5,145.872256,3.4344079,19423886,Europe & Central Asia
RWA,1950,,,,,Sub-Saharan Africa
RWA,1951,,,,,Sub-Saharan Africa
RWA,1952,,,,,Sub-Saharan Africa
RWA,1953,,,,,Sub-Saharan Africa
RWA,1954,,,,,Sub-Saharan Africa
RWA,1955,,,,,Sub-Saharan Africa
RWA,1956,,,,,Sub-Saharan Africa
RWA,1957,,,,,Sub-Saharan Africa
RWA,1958,,,,,Sub-Saharan Africa
RWA,1959,,,,,Sub-Saharan Africa
RWA,1960,3142.2605,3.022302074860038,1.0490659,446.21292,Sub-Saharan Africa
RWA,1961,3004.0381,3.03636176117311,1.0543298,467.83722,Sub-Saharan Africa
RWA,1962,3308.0229,3.041679182261121,1.0596199,502.14468,Sub-Saharan Africa
RWA,1963,2966.3044,3.119197356390761,1.0649368,525.27032,Sub-Saharan Africa
RWA,1964,2639.2751,3.174014113962832,1.0702802,542.33643,Sub-Saharan Africa
RWA,1965,2802.7754,3.254408349085008,1.0756505,569.15637,Sub-Saharan Africa
RWA,1966,3036.5891,3.3476770035035,1.0799332,597.22491,Sub-Saharan Africa
RWA,1967,3232.8516,3.440262828136721,1.084233,613.05194,Sub-Saharan Africa
RWA,1968,3471.1003,3.536812297854855,1.08855,639.32397,Sub-Saharan Africa
RWA,1969,3831.9368,3.645335174785783,1.0928841,658.30145,Sub-Saharan Africa
RWA,1970,4142.3521,3.757358,1.0972354,684.83264,Sub-Saharan Africa
RWA,1971,4121.2188,3.871439,1.1052285,727.25806,Sub-Saharan Africa
RWA,1972,4329.0781,3.987224,1.1132799,794.88226,Sub-Saharan Africa
RWA,1973,4523.2358,4.106407,1.1213899,854.78717,Sub-Saharan Africa
RWA,1974,4636.3833,4.231578,1.129559,927.63538,Sub-Saharan Africa
RWA,1975,4662.3892,4.364706,1.1377876,1037.1349,Sub-Saharan Africa
RWA,1976,5399.1821,4.506108999999999,1.145385,1135.7374,Sub-Saharan Africa
RWA,1977,5593.7563,4.655383,1.1530334,1228.4427,Sub-Saharan Africa
RWA,1978,5812.0493,4.812872,1.1607326,1305.687,Sub-Saharan Africa
RWA,1979,6530.0693,4.978816999999999,1.1684834,1421.6398,Sub-Saharan Africa
RWA,1980,6607.5493,5.153312,1.1762859,1491.1085,Sub-Saharan Africa
RWA,1981,7554.248,5.329251999999999,1.1858473,1622.4438,Sub-Saharan Africa
RWA,1982,7301.0488,5.504842,1.1954864,1829.8993,Sub-Saharan Africa
RWA,1983,7735.4463,5.69098,1.2052039,2064.248,Sub-Saharan Africa
RWA,1984,7346.5933,5.902843,1.2150004,2365.2893,Sub-Saharan Africa
RWA,1985,7720.0718,6.146891,1.2248765,2649.4604,Sub-Saharan Africa
RWA,1986,8095.4692,6.443751,1.2328366,2937.6599,Sub-Saharan Africa
RWA,1987,7861.8994,6.779983,1.2408485,3227.6294,Sub-Saharan Africa
RWA,1988,7957.1831,7.088190999999999,1.2489125,3529.531,Sub-Saharan Africa
RWA,1989,8576.1328,7.276985,1.2570288,3792.9124,Sub-Saharan Africa
RWA,1990,8201.8145,7.288882,1.265198,4039.8379,Sub-Saharan Africa
RWA,1991,7208.0059,7.083934999999999,1.272463,4279.0688,Sub-Saharan Africa
RWA,1992,7668.5146,6.702243999999999,1.2797698,4641.5264,Sub-Saharan Africa
RWA,1993,6982.5693,6.263757,1.2871186,5015.8604,Sub-Saharan Africa
RWA,1994,3205.9836,5.936261,1.2945094,5096.4731,Sub-Saharan Africa
RWA,1995,3976.1064,5.836494999999999,1.3019428,5329.4878,Sub-Saharan Africa
RWA,1996,4938.3252,6.013107,1.3126082,5675.4785,Sub-Saharan Africa
RWA,1997,5950.6938,6.419900999999999,1.323361,6123.3379,Sub-Saharan Africa
RWA,1998,6654.7437,6.962802,1.3342019,6685.2725,Sub-Saharan Africa
RWA,1999,7075.9805,7.501233999999999,1.3451316,7422.5161,Sub-Saharan Africa
RWA,2000,7608.1836,7.933681,1.3561509,8301.7656,Sub-Saharan Africa
RWA,2001,8335.5576,8.231156,1.3756282,9270.5195,Sub-Saharan Africa
RWA,2002,9715.7041,8.427059999999999,1.3953854,10369.636,Sub-Saharan Africa
RWA,2003,9785.2881,8.557160999999999,1.4154261,11603.936,Sub-Saharan Africa
RWA,2004,10661.396,8.680524,1.4357549,12974.202,Sub-Saharan Africa
RWA,2005,11569.432,8.840214999999999,1.4563756,14506.321,Sub-Saharan Africa
RWA,2006,12836.127,9.043336999999999,1.4831139,16298.942,Sub-Saharan Africa
RWA,2007,13407.505,9.273757,1.5103432,18484.785,Sub-Saharan Africa
RWA,2008,13915.399,9.524533999999999,1.5380722,21311.133,Sub-Saharan Africa
RWA,2009,14864.133,9.782769999999999,1.5663105,23865.049,Sub-Saharan Africa
RWA,2010,16322.49,10.039338,1.5950671,26238.963,Sub-Saharan Africa
RWA,2011,17850.16,10.293331,1.6283969,28498.719,Sub-Saharan Africa
RWA,2012,18910.822,10.549673,1.6639463,29684.408,Sub-Saharan Africa
RWA,2013,19327.33,10.811538,1.7018989,32156.824,Sub-Saharan Africa
RWA,2014,21013.844,11.08363,1.7341963,33860.676,Sub-Saharan Africa
RWA,2015,22929.262,11.369071,1.7666441,34737.402,Sub-Saharan Africa
RWA,2016,24023.238,11.668827,1.8011773,41274.773,Sub-Saharan Africa
RWA,2017,24775.264,11.980961,1.8379607,42799.137,Sub-Saharan Africa
RWA,2018,26958.832,12.30197,1.8771755,46138.531,Sub-Saharan Africa
RWA,2019,28783.219,12.62695,1.9190203,50998.07,Sub-Saharan Africa
SAU,1950,,,,,Middle East & North Africa
SAU,1951,,,,,Middle East & North Africa
SAU,1952,,,,,Middle East & North Africa
SAU,1953,,,,,Middle East & North Africa
SAU,1954,,,,,Middle East & North Africa
SAU,1955,,,,,Middle East & North Africa
SAU,1956,,,,,Middle East & North Africa
SAU,1957,,,,,Middle East & North Africa
SAU,1958,,,,,Middle East & North Africa
SAU,1959,,,,,Middle East & North Africa
SAU,1960,,,,,Middle East & North Africa
SAU,1961,,,,,Middle East & North Africa
SAU,1962,,,,,Middle East & North Africa
SAU,1963,,,,,Middle East & North Africa
SAU,1964,,,,,Middle East & North Africa
SAU,1965,,,,,Middle East & North Africa
SAU,1966,,,,,Middle East & North Africa
SAU,1967,,,,,Middle East & North Africa
SAU,1968,,,,,Middle East & North Africa
SAU,1969,,,,,Middle East & North Africa
SAU,1970,142133.94,5.836389,1.5327364,265771.16,Middle East & North Africa
SAU,1971,167652.98,6.100626,1.5394744,281114.34,Middle East & North Africa
SAU,1972,197524.56,6.39297,1.5462419,303347.75,Middle East & North Africa
SAU,1973,233565.5,6.711923,1.5530392,333083.88,Middle East & North Africa
SAU,1974,314359.31,7.054532,1.5598664,349279.22,Middle East & North Africa
SAU,1975,293611.31,7.419492999999999,1.5667236,402328.28,Middle East & North Africa
SAU,1976,346970.56,7.802925999999999,1.5952939,479518.88,Middle East & North Africa
SAU,1977,362541.03,8.207697,1.6243852,575136.56,Middle East & North Africa
SAU,1978,356816.34,8.646844999999999,1.6540071,681151.5,Middle East & North Africa
SAU,1979,376382.91,9.137926999999999,1.6841691,764397.25,Middle East & North Africa
SAU,1980,412624.06,9.691476,1.7134695,825501.94,Middle East & North Africa
SAU,1981,423331.53,10.311775,1.7372109,896344.06,Middle East & North Africa
SAU,1982,363277.19,10.988853,1.7612811,969677.56,Middle East & North Africa
SAU,1983,327062.72,11.701128,1.7856849,1030090,Middle East & North Africa
SAU,1984,314296.78,12.418834,1.8104268,1072572.6,Middle East & North Africa
SAU,1985,260264.52,13.118993,1.8355116,1094259,Middle East & North Africa
SAU,1986,270933,13.794165,1.86699,1118273,Middle East & North Africa
SAU,1987,260148.19,14.445671,1.8990083,1137409.9,Middle East & North Africa
SAU,1988,279498.81,15.070082,1.9315758,1151471.6,Middle East & North Africa
SAU,1989,277378.31,15.666297,1.9647017,1163807.4,Middle East & North Africa
SAU,1990,305932.44,16.233785,1.9983957,1192210.6,Middle East & North Africa
SAU,1991,339903,16.772694,2.0188463,1232551.4,Middle East & North Africa
SAU,1992,367201.09,17.282691,2.039506,1270504.5,Middle East & North Africa
SAU,1993,370432.81,17.763298,2.0603774,1316751.8,Middle East & North Africa
SAU,1994,359418.66,18.21447,2.0814619,1341190.9,Middle East & North Africa
SAU,1995,364969.38,18.638787,2.1027627,1370439,Middle East & North Africa
SAU,1996,377148.88,19.033845,2.1278071,1392614.6,Middle East & North Africa
SAU,1997,390203.28,19.407142,2.1531496,1420943.1,Middle East & North Africa
SAU,1998,358385.53,19.783304,2.1787941,1457981.6,Middle East & North Africa
SAU,1999,404119.31,20.194527,2.2047441,1500274.5,Middle East & North Africa
SAU,2000,464376.81,20.663843,2.2310033,1543755.5,Middle East & North Africa
SAU,2001,450136.31,21.202642,2.258601,1593123.1,Middle East & North Africa
SAU,2002,485331.13,21.805313,2.2865405,1644413.9,Middle East & North Africa
SAU,2003,529963.31,22.456649,2.3148253,1709477.4,Middle East & North Africa
SAU,2004,624515.06,23.132682,2.3434603,1803401.1,Middle East & North Africa
SAU,2005,763584.81,23.816183,2.3724492,1934418.1,Middle East & North Africa
SAU,2006,895730.88,24.49831,2.3984101,2135606.8,Middle East & North Africa
SAU,2007,994088.38,25.184597,2.4246552,2449892,Middle East & North Africa
SAU,2008,1250124.8,25.888541,2.4511874,2876409.8,Middle East & North Africa
SAU,2009,1134154,26.630303,2.4780102,3342941.3,Middle East & North Africa
SAU,2010,1390218.4,27.421461,2.505126,3861117.3,Middle East & North Africa
SAU,2011,1778790,28.267589,2.5337451,4363696.5,Middle East & North Africa
SAU,2012,1894425.6,29.1549,2.5620883,4601948.5,Middle East & North Africa
SAU,2013,1881718.9,30.052059,2.5823326,5009194.5,Middle East & North Africa
SAU,2014,1902268.8,30.916597,2.6030331,5103766,Middle East & North Africa
SAU,2015,1710465.8,31.717667,2.6242018,5953650,Middle East & North Africa
SAU,2016,1605346,32.443447,2.6458523,6480304.5,Middle East & North Africa
SAU,2017,1604992.9,33.101179,2.6679981,6659209,Middle East & North Africa
SAU,2018,1732983.4,33.702756,2.6906533,6867913.5,Middle East & North Africa
SAU,2019,1775962.4,34.268528,2.7138324,7093384.5,Middle East & North Africa
SDN,1950,,,,,Sub-Saharan Africa
SDN,1951,,,,,Sub-Saharan Africa
SDN,1952,,,,,Sub-Saharan Africa
SDN,1953,,,,,Sub-Saharan Africa
SDN,1954,,,,,Sub-Saharan Africa
SDN,1955,,,,,Sub-Saharan Africa
SDN,1956,,,,,Sub-Saharan Africa
SDN,1957,,,,,Sub-Saharan Africa
SDN,1958,,,,,Sub-Saharan Africa
SDN,1959,,,,,Sub-Saharan Africa
SDN,1960,,,,,Sub-Saharan Africa
SDN,1961,,,,,Sub-Saharan Africa
SDN,1962,,,,,Sub-Saharan Africa
SDN,1963,,,,,Sub-Saharan Africa
SDN,1964,,,,,Sub-Saharan Africa
SDN,1965,,,,,Sub-Saharan Africa
SDN,1966,,,,,Sub-Saharan Africa
SDN,1967,,,,,Sub-Saharan Africa
SDN,1968,,,,,Sub-Saharan Africa
SDN,1969,,,,,Sub-Saharan Africa
SDN,1970,18361.514,10.2817,1.0822433,22263.289,Sub-Saharan Africa
SDN,1971,19646.689,10.621472,1.0854264,22934.674,Sub-Saharan Africa
SDN,1972,19058.223,10.974622,1.0886189,24212.15,Sub-Saharan Africa
SDN,1973,18993.719,11.343926,1.0918206,25818.496,Sub-Saharan Africa
SDN,1974,22954.637,11.732958,1.0950319,28123.734,Sub-Saharan Africa
SDN,1975,26364.707,12.144135,1.0982525,30696.08,Sub-Saharan Africa
SDN,1976,30018.682,12.578407,1.1042736,32716.227,Sub-Saharan Africa
SDN,1977,33683.375,13.034625,1.1103275,34511.688,Sub-Saharan Africa
SDN,1978,34164.867,13.510421,1.1164147,37371.109,Sub-Saharan Africa
SDN,1979,32725.355,14.002303,1.1225351,40654.414,Sub-Saharan Africa
SDN,1980,33552.809,14.507468,1.1286892,43856.008,Sub-Saharan Africa
SDN,1981,35642.547,15.027248,1.1342299,46994.762,Sub-Saharan Africa
SDN,1982,38012.719,15.562125,1.1397978,49209.84,Sub-Saharan Africa
SDN,1983,33044.902,16.10762,1.145393,49180.836,Sub-Saharan Africa
SDN,1984,33761.488,16.657959,1.1510158,49176.465,Sub-Saharan Africa
SDN,1985,34182.945,17.210187,1.156666,50243.066,Sub-Saharan Africa
SDN,1986,37526.961,17.757491,1.1695422,52123.738,Sub-Saharan Africa
SDN,1987,38299.59,18.303435,1.1825618,53948.59,Sub-Saharan Africa
SDN,1988,39534.141,18.86756,1.1957262,55351.867,Sub-Saharan Africa
SDN,1989,38726.16,19.476647,1.2090372,56821.801,Sub-Saharan Africa
SDN,1990,40938.074,20.14759,1.2224963,59519.504,Sub-Saharan Africa
SDN,1991,45086.016,20.891441,1.2381227,62985.293,Sub-Saharan Africa
SDN,1992,46589.738,21.696244,1.2539488,67619.008,Sub-Saharan Africa
SDN,1993,43495.184,22.527834,1.2699772,71052.742,Sub-Saharan Africa
SDN,1994,45976.488,23.338464,1.2862105,74590.063,Sub-Saharan Africa
SDN,1995,45340.816,24.094747,1.3026514,77163.391,Sub-Saharan Africa
SDN,1996,46401.645,24.782383,1.3189955,79777.695,Sub-Saharan Africa
SDN,1997,51436.668,25.413917,1.3355448,84199.5,Sub-Saharan Africa
SDN,1998,54795.785,26.015521,1.3523016,92384.703,Sub-Saharan Africa
SDN,1999,60234.543,26.62652,1.3692688,96321.133,Sub-Saharan Africa
SDN,2000,61781.145,27.275015,1.3864487,98611.07,Sub-Saharan Africa
SDN,2001,62932.785,27.971082,1.4046998,104309.61,Sub-Saharan Africa
SDN,2002,66977.375,28.704778,1.4231912,113046.81,Sub-Saharan Africa
SDN,2003,67640.109,29.460519,1.4419259,119554.95,Sub-Saharan Africa
SDN,2004,71975.664,30.214193,1.4609073,127070.16,Sub-Saharan Africa
SDN,2005,90054.383,30.949516,1.4801387,139255.55,Sub-Saharan Africa
SDN,2006,110404.17,31.661823,1.4881877,160988.86,Sub-Saharan Africa
SDN,2007,107841.58,32.360621,1.4962806,200420.47,Sub-Saharan Africa
SDN,2008,103937.58,33.060837,1.5044174,269968.5,Sub-Saharan Africa
SDN,2009,122365.47,33.783788,1.5125986,398141.28,Sub-Saharan Africa
SDN,2010,141242.98,34.545013,1.5208242,617112.25,Sub-Saharan Africa
SDN,2011,162298.84,35.349681,1.530672,797808.13,Sub-Saharan Africa
SDN,2012,139387.41,36.193783,1.5405834,492063.56,Sub-Saharan Africa
SDN,2013,142009.02,37.07255,1.550559,451944.44,Sub-Saharan Africa
SDN,2014,164254.09,37.977655,1.5605992,400356.13,Sub-Saharan Africa
SDN,2015,161233.16,38.90295,1.5707045,326759.75,Sub-Saharan Africa
SDN,2016,167317.47,39.847439,1.5808752,237858.55,Sub-Saharan Africa
SDN,2017,175231.56,40.81339699999999,1.5911117,310792.81,Sub-Saharan Africa
SDN,2018,179207.69,41.801533,1.6014146,313701.16,Sub-Saharan Africa
SDN,2019,181135.73,42.813238,1.6117841,317575.81,Sub-Saharan Africa
SEN,1950,,,,,Sub-Saharan Africa
SEN,1951,,,,,Sub-Saharan Africa
SEN,1952,,,,,Sub-Saharan Africa
SEN,1953,,,,,Sub-Saharan Africa
SEN,1954,,,,,Sub-Saharan Africa
SEN,1955,,,,,Sub-Saharan Africa
SEN,1956,,,,,Sub-Saharan Africa
SEN,1957,,,,,Sub-Saharan Africa
SEN,1958,,,,,Sub-Saharan Africa
SEN,1959,,,,,Sub-Saharan Africa
SEN,1960,9247.0889,3.224079475140399,1.0525681,30968.703,Sub-Saharan Africa
SEN,1961,9245.4648,3.30140268877728,1.0526875,30297.523,Sub-Saharan Africa
SEN,1962,9293.3105,3.382270738158227,1.052807,29611.107,Sub-Saharan Africa
SEN,1963,9386.0518,3.466853119043664,1.0529264,29164.938,Sub-Saharan Africa
SEN,1964,9659.1133,3.585286224654273,1.0530459,28826.131,Sub-Saharan Africa
SEN,1965,9788.3486,3.691607318380427,1.0531653,28509.477,Sub-Saharan Africa
SEN,1966,10353.521,3.802594129661621,1.0532848,28151.643,Sub-Saharan Africa
SEN,1967,10285.369,3.910378387899416,1.0534042,27855.629,Sub-Saharan Africa
SEN,1968,10481.517,4.016852991655471,1.0535238,27666.506,Sub-Saharan Africa
SEN,1969,9455.4268,4.13408857798229,1.0536432,27565.863,Sub-Saharan Africa
SEN,1970,10312.043,4.257505,1.0537628,27892.844,Sub-Saharan Africa
SEN,1971,10356.144,4.38754,1.0573999,28076.182,Sub-Saharan Africa
SEN,1972,10747.036,4.522893,1.0610496,28389.441,Sub-Saharan Africa
SEN,1973,10320.306,4.660725,1.0647119,28606.045,Sub-Saharan Africa
SEN,1974,11301.959,4.797187,1.0683869,28970.191,Sub-Saharan Africa
SEN,1975,11686.72,4.929846,1.0720745,29301.107,Sub-Saharan Africa
